postal_code,state,municipality,locality,frontier,start_date,end_date,timezone
38474,GUA,018,35,0,1/7/19,,Tiempo del Centro
38475,GUA,018,35,0,1/7/19,,Tiempo del Centro
38476,GUA,018,35,0,1/7/19,,Tiempo del Centro
38477,GUA,018,35,0,1/7/19,,Tiempo del Centro
38478,GUA,,,0,1/7/19,,Tiempo del Centro
38479,GUA,,,0,1/7/19,,Tiempo del Centro
38480,GUA,018,,0,1/7/19,,Tiempo del Centro
38481,GUA,,,0,1/7/19,,Tiempo del Centro
38482,GUA,,,0,1/7/19,,Tiempo del Centro
38483,GUA,018,,0,1/7/19,,Tiempo del Centro
38484,GUA,018,,0,1/7/19,,Tiempo del Centro
38485,GUA,018,,0,1/7/19,,Tiempo del Centro
38486,GUA,018,,0,1/7/19,,Tiempo del Centro
38487,GUA,018,,0,1/7/19,,Tiempo del Centro
38488,GUA,018,,0,1/7/19,,Tiempo del Centro
38489,GUA,,,0,1/7/19,,Tiempo del Centro
38490,GUA,011,,0,1/7/19,,Tiempo del Centro
38491,GUA,,,0,1/7/19,,Tiempo del Centro
38492,GUA,,,0,1/7/19,,Tiempo del Centro
38493,GUA,011,,0,1/7/19,,Tiempo del Centro
38494,GUA,011,,0,1/7/19,,Tiempo del Centro
38495,GUA,011,,0,1/7/19,,Tiempo del Centro
38496,GUA,011,,0,1/7/19,,Tiempo del Centro
38497,GUA,011,,0,1/7/19,,Tiempo del Centro
38498,GUA,011,,0,1/7/19,,Tiempo del Centro
38499,GUA,011,,0,1/7/19,,Tiempo del Centro
38500,GUA,004,33,0,1/7/19,,Tiempo del Centro
38501,GUA,,,0,1/7/19,,Tiempo del Centro
38502,GUA,,,0,1/7/19,,Tiempo del Centro
38503,GUA,004,33,0,1/7/19,,Tiempo del Centro
38504,GUA,004,33,0,1/7/19,,Tiempo del Centro
38505,GUA,004,33,0,1/7/19,,Tiempo del Centro
38506,GUA,004,33,0,1/7/19,,Tiempo del Centro
38507,GUA,004,33,0,1/7/19,,Tiempo del Centro
38508,GUA,,,0,1/7/19,,Tiempo del Centro
38509,GUA,,,0,1/7/19,,Tiempo del Centro
38510,GUA,004,,0,1/7/19,,Tiempo del Centro
38511,GUA,,,0,1/7/19,,Tiempo del Centro
38512,GUA,,,0,1/7/19,,Tiempo del Centro
38513,GUA,004,,0,1/7/19,,Tiempo del Centro
38514,GUA,004,,0,1/7/19,,Tiempo del Centro
38515,GUA,004,,0,1/7/19,,Tiempo del Centro
38516,GUA,004,,0,1/7/19,,Tiempo del Centro
38517,GUA,004,,0,1/7/19,,Tiempo del Centro
38518,GUA,,,0,1/7/19,,Tiempo del Centro
38519,GUA,,,0,1/7/19,,Tiempo del Centro
38520,GUA,004,,0,1/7/19,,Tiempo del Centro
38521,GUA,,,0,1/7/19,,Tiempo del Centro
38522,GUA,,,0,1/7/19,,Tiempo del Centro
38523,GUA,004,,0,1/7/19,,Tiempo del Centro
38524,GUA,004,,0,1/7/19,,Tiempo del Centro
38525,GUA,004,,0,1/7/19,,Tiempo del Centro
38526,GUA,004,,0,1/7/19,,Tiempo del Centro
38527,GUA,004,,0,1/7/19,,Tiempo del Centro
38528,GUA,,,0,1/7/19,,Tiempo del Centro
38529,GUA,,,0,1/7/19,,Tiempo del Centro
38530,GUA,004,,0,1/7/19,,Tiempo del Centro
38531,GUA,,,0,1/7/19,,Tiempo del Centro
38532,GUA,,,0,1/7/19,,Tiempo del Centro
38533,GUA,004,,0,1/7/19,,Tiempo del Centro
38534,GUA,004,,0,1/7/19,,Tiempo del Centro
38535,GUA,004,,0,1/7/19,,Tiempo del Centro
38536,GUA,004,,0,1/7/19,,Tiempo del Centro
38537,GUA,004,,0,1/7/19,,Tiempo del Centro
38538,GUA,,,0,1/7/19,,Tiempo del Centro
38539,GUA,,,0,1/7/19,,Tiempo del Centro
38540,GUA,019,12,0,1/7/19,,Tiempo del Centro
38541,GUA,,,0,1/7/19,,Tiempo del Centro
38542,GUA,019,12,0,1/7/19,,Tiempo del Centro
38543,GUA,019,12,0,1/7/19,,Tiempo del Centro
38544,GUA,019,12,0,1/7/19,,Tiempo del Centro
38545,GUA,019,12,0,1/7/19,,Tiempo del Centro
38546,GUA,,,0,1/7/19,,Tiempo del Centro
38547,GUA,,,0,1/7/19,,Tiempo del Centro
38548,GUA,,,0,1/7/19,,Tiempo del Centro
38549,GUA,,,0,1/7/19,,Tiempo del Centro
38550,GUA,019,,0,1/7/19,,Tiempo del Centro
38551,GUA,,,0,1/7/19,,Tiempo del Centro
38552,GUA,,,0,1/7/19,,Tiempo del Centro
38553,GUA,019,,0,1/7/19,,Tiempo del Centro
38554,GUA,019,,0,1/7/19,,Tiempo del Centro
38555,GUA,019,,0,1/7/19,,Tiempo del Centro
38556,GUA,019,,0,1/7/19,,Tiempo del Centro
38557,GUA,019,,0,1/7/19,,Tiempo del Centro
38558,GUA,,,0,1/7/19,,Tiempo del Centro
38559,GUA,,,0,1/7/19,,Tiempo del Centro
38560,GUA,019,,0,1/7/19,,Tiempo del Centro
38561,GUA,,,0,1/7/19,,Tiempo del Centro
38562,GUA,,,0,1/7/19,,Tiempo del Centro
38563,GUA,019,,0,1/7/19,,Tiempo del Centro
38564,GUA,019,,0,1/7/19,,Tiempo del Centro
38565,GUA,019,,0,1/7/19,,Tiempo del Centro
38566,GUA,019,,0,1/7/19,,Tiempo del Centro
38567,GUA,019,,0,1/7/19,,Tiempo del Centro
38568,GUA,,,0,1/7/19,,Tiempo del Centro
38569,GUA,,,0,1/7/19,,Tiempo del Centro
38570,GUA,019,,0,1/7/19,,Tiempo del Centro
38571,GUA,,,0,1/7/19,,Tiempo del Centro
38572,GUA,,,0,1/7/19,,Tiempo del Centro
38573,GUA,019,,0,1/7/19,,Tiempo del Centro
38574,GUA,019,,0,1/7/19,,Tiempo del Centro
38575,GUA,019,,0,1/7/19,,Tiempo del Centro
38576,GUA,019,,0,1/7/19,,Tiempo del Centro
38577,GUA,019,,0,1/7/19,,Tiempo del Centro
38578,GUA,019,,0,1/7/19,,Tiempo del Centro
38579,GUA,,,0,1/7/19,,Tiempo del Centro
38580,GUA,019,,0,1/7/19,,Tiempo del Centro
38581,GUA,,,0,1/7/19,,Tiempo del Centro
38582,GUA,,,0,1/7/19,,Tiempo del Centro
38583,GUA,019,,0,1/7/19,,Tiempo del Centro
38584,GUA,019,,0,1/7/19,,Tiempo del Centro
38585,GUA,019,,0,1/7/19,,Tiempo del Centro
38586,GUA,019,,0,1/7/19,,Tiempo del Centro
38587,GUA,019,,0,1/7/19,,Tiempo del Centro
38588,GUA,,,0,1/7/19,,Tiempo del Centro
38589,GUA,,,0,1/7/19,,Tiempo del Centro
38590,GUA,010,,0,1/7/19,,Tiempo del Centro
38591,GUA,,,0,1/7/19,,Tiempo del Centro
38592,GUA,,,0,1/7/19,,Tiempo del Centro
38593,GUA,010,,0,1/7/19,,Tiempo del Centro
38594,GUA,010,,0,1/7/19,,Tiempo del Centro
38595,GUA,010,,0,1/7/19,,Tiempo del Centro
38596,GUA,010,,0,1/7/19,,Tiempo del Centro
38597,GUA,010,,0,1/7/19,,Tiempo del Centro
38598,GUA,,,0,1/7/19,,Tiempo del Centro
38599,GUA,,,0,1/7/19,,Tiempo del Centro
38600,GUA,002,01,0,1/7/19,,Tiempo del Centro
38601,GUA,,,0,1/7/19,,Tiempo del Centro
38602,GUA,,,0,1/7/19,,Tiempo del Centro
38603,GUA,,,0,1/7/19,,Tiempo del Centro
38604,GUA,,,0,1/7/19,,Tiempo del Centro
38605,GUA,,,0,1/7/19,,Tiempo del Centro
38606,GUA,,,0,1/7/19,,Tiempo del Centro
38607,GUA,,,0,1/7/19,,Tiempo del Centro
38608,GUA,,,0,1/7/19,,Tiempo del Centro
38609,GUA,,,0,1/7/19,,Tiempo del Centro
38610,GUA,002,01,0,1/7/19,,Tiempo del Centro
38611,GUA,,,0,1/7/19,,Tiempo del Centro
38612,GUA,002,01,0,1/7/19,,Tiempo del Centro
38613,GUA,002,01,0,1/7/19,,Tiempo del Centro
38614,GUA,002,01,0,1/7/19,,Tiempo del Centro
38615,GUA,002,01,0,1/7/19,,Tiempo del Centro
38616,GUA,,,0,1/7/19,,Tiempo del Centro
38617,GUA,,,0,1/7/19,,Tiempo del Centro
38618,GUA,,,0,1/7/19,,Tiempo del Centro
38619,GUA,,,0,1/7/19,,Tiempo del Centro
38620,GUA,002,01,0,1/7/19,,Tiempo del Centro
38621,GUA,,,0,1/7/19,,Tiempo del Centro
38622,GUA,,,0,1/7/19,,Tiempo del Centro
38623,GUA,002,01,0,1/7/19,,Tiempo del Centro
38624,GUA,002,01,0,1/7/19,,Tiempo del Centro
38625,GUA,002,01,0,1/7/19,,Tiempo del Centro
38626,GUA,,,0,1/7/19,,Tiempo del Centro
38627,GUA,,,0,1/7/19,,Tiempo del Centro
38628,GUA,,,0,1/7/19,,Tiempo del Centro
38629,GUA,,,0,1/7/19,,Tiempo del Centro
38630,GUA,002,01,0,1/7/19,,Tiempo del Centro
38631,GUA,,,0,1/7/19,,Tiempo del Centro
38632,GUA,,,0,1/7/19,,Tiempo del Centro
38633,GUA,,,0,1/7/19,,Tiempo del Centro
38634,GUA,,,0,1/7/19,,Tiempo del Centro
38635,GUA,,,0,1/7/19,,Tiempo del Centro
38636,GUA,,,0,1/7/19,,Tiempo del Centro
38637,GUA,,,0,1/7/19,,Tiempo del Centro
38638,GUA,,,0,1/7/19,,Tiempo del Centro
38639,GUA,,,0,1/7/19,,Tiempo del Centro
38640,GUA,002,01,0,1/7/19,,Tiempo del Centro
38641,GUA,,,0,1/7/19,,Tiempo del Centro
38642,GUA,002,01,0,1/7/19,,Tiempo del Centro
38643,GUA,,,0,1/7/19,,Tiempo del Centro
38644,GUA,,,0,1/7/19,,Tiempo del Centro
38645,GUA,,,0,1/7/19,,Tiempo del Centro
38646,GUA,,,0,1/7/19,,Tiempo del Centro
38647,GUA,,,0,1/7/19,,Tiempo del Centro
38648,GUA,,,0,1/7/19,,Tiempo del Centro
38649,GUA,,,0,1/7/19,,Tiempo del Centro
38650,GUA,002,01,0,1/7/19,,Tiempo del Centro
38651,GUA,,,0,1/7/19,,Tiempo del Centro
38652,GUA,002,01,0,1/7/19,,Tiempo del Centro
38653,GUA,002,01,0,1/7/19,,Tiempo del Centro
38654,GUA,002,01,0,1/7/19,,Tiempo del Centro
38655,GUA,,,0,1/7/19,,Tiempo del Centro
38656,GUA,,,0,1/7/19,,Tiempo del Centro
38657,GUA,,,0,1/7/19,,Tiempo del Centro
38658,GUA,,,0,1/7/19,,Tiempo del Centro
38659,GUA,,,0,1/7/19,,Tiempo del Centro
38660,GUA,002,01,0,1/7/19,,Tiempo del Centro
38661,GUA,,,0,1/7/19,,Tiempo del Centro
38662,GUA,,,0,1/7/19,,Tiempo del Centro
38663,GUA,002,01,0,1/7/19,,Tiempo del Centro
38664,GUA,002,01,0,1/7/19,,Tiempo del Centro
38665,GUA,,,0,1/7/19,,Tiempo del Centro
38666,GUA,,,0,1/7/19,,Tiempo del Centro
38667,GUA,,,0,1/7/19,,Tiempo del Centro
38668,GUA,,,0,1/7/19,,Tiempo del Centro
38669,GUA,,,0,1/7/19,,Tiempo del Centro
38670,GUA,002,01,0,1/7/19,,Tiempo del Centro
38671,GUA,,,0,1/7/19,,Tiempo del Centro
38672,GUA,002,01,0,1/7/19,,Tiempo del Centro
38673,GUA,002,01,0,1/7/19,,Tiempo del Centro
38674,GUA,002,01,0,1/7/19,,Tiempo del Centro
38675,GUA,002,01,0,1/7/19,,Tiempo del Centro
38676,GUA,002,01,0,1/7/19,,Tiempo del Centro
38677,GUA,,,0,1/7/19,,Tiempo del Centro
38678,GUA,,,0,1/7/19,,Tiempo del Centro
38679,GUA,002,01,0,1/7/19,,Tiempo del Centro
38680,GUA,002,01,0,1/7/19,,Tiempo del Centro
38681,GUA,,,0,1/7/19,,Tiempo del Centro
38682,GUA,002,01,0,1/7/19,,Tiempo del Centro
38683,GUA,002,01,0,1/7/19,,Tiempo del Centro
38684,GUA,002,01,0,1/7/19,,Tiempo del Centro
38685,GUA,,,0,1/7/19,,Tiempo del Centro
38686,GUA,,,0,1/7/19,,Tiempo del Centro
38687,GUA,,,0,1/7/19,,Tiempo del Centro
38688,GUA,,,0,1/7/19,,Tiempo del Centro
38689,GUA,002,01,0,1/7/19,,Tiempo del Centro
38690,GUA,,,0,1/7/19,,Tiempo del Centro
38691,GUA,,,0,1/7/19,,Tiempo del Centro
38692,GUA,,,0,1/7/19,,Tiempo del Centro
38693,GUA,,,0,1/7/19,,Tiempo del Centro
38694,GUA,,,0,1/7/19,,Tiempo del Centro
38695,GUA,,,0,1/7/19,,Tiempo del Centro
38696,GUA,,,0,1/7/19,,Tiempo del Centro
38697,GUA,,,0,1/7/19,,Tiempo del Centro
38698,GUA,,,0,1/7/19,,Tiempo del Centro
38699,GUA,,,0,1/7/19,,Tiempo del Centro
38700,GUA,039,,0,1/7/19,,Tiempo del Centro
38701,GUA,039,,0,1/7/19,,Tiempo del Centro
38702,GUA,039,,0,1/7/19,,Tiempo del Centro
38703,GUA,039,,0,1/7/19,,Tiempo del Centro
38704,GUA,039,,0,1/7/19,,Tiempo del Centro
38705,GUA,039,,0,1/7/19,,Tiempo del Centro
38706,GUA,039,,0,1/7/19,,Tiempo del Centro
38707,GUA,,,0,1/7/19,,Tiempo del Centro
38708,GUA,039,,0,1/7/19,,Tiempo del Centro
38709,GUA,039,,0,1/7/19,,Tiempo del Centro
38710,GUA,039,,0,1/7/19,,Tiempo del Centro
38711,GUA,,,0,1/7/19,,Tiempo del Centro
38712,GUA,039,,0,1/7/19,,Tiempo del Centro
38713,GUA,039,,0,1/7/19,,Tiempo del Centro
38714,GUA,039,,0,1/7/19,,Tiempo del Centro
38715,GUA,039,,0,1/7/19,,Tiempo del Centro
38716,GUA,039,,0,1/7/19,,Tiempo del Centro
38717,GUA,039,,0,1/7/19,,Tiempo del Centro
38718,GUA,,,0,1/7/19,,Tiempo del Centro
38719,GUA,,,0,1/7/19,,Tiempo del Centro
38720,GUA,039,,0,1/7/19,,Tiempo del Centro
38721,GUA,,,0,1/7/19,,Tiempo del Centro
38722,GUA,,,0,1/7/19,,Tiempo del Centro
38723,GUA,,,0,1/7/19,,Tiempo del Centro
38724,GUA,039,,0,1/7/19,,Tiempo del Centro
38725,GUA,039,,0,1/7/19,,Tiempo del Centro
38726,GUA,,,0,1/7/19,,Tiempo del Centro
38727,GUA,039,,0,1/7/19,,Tiempo del Centro
38728,GUA,,,0,1/7/19,,Tiempo del Centro
38729,GUA,,,0,1/7/19,,Tiempo del Centro
38730,GUA,002,,0,1/7/19,,Tiempo del Centro
38731,GUA,,,0,1/7/19,,Tiempo del Centro
38732,GUA,,,0,1/7/19,,Tiempo del Centro
38733,GUA,002,,0,1/7/19,,Tiempo del Centro
38734,GUA,002,,0,1/7/19,,Tiempo del Centro
38735,GUA,002,,0,1/7/19,,Tiempo del Centro
38736,GUA,002,,0,1/7/19,,Tiempo del Centro
38737,GUA,002,,0,1/7/19,,Tiempo del Centro
38738,GUA,,,0,1/7/19,,Tiempo del Centro
38739,GUA,,,0,1/7/19,,Tiempo del Centro
38740,GUA,002,,0,1/7/19,,Tiempo del Centro
38741,GUA,,,0,1/7/19,,Tiempo del Centro
38742,GUA,,,0,1/7/19,,Tiempo del Centro
38743,GUA,002,,0,1/7/19,,Tiempo del Centro
38744,GUA,,,0,1/7/19,,Tiempo del Centro
38745,GUA,002,,0,1/7/19,,Tiempo del Centro
38746,GUA,002,,0,1/7/19,,Tiempo del Centro
38747,GUA,002,,0,1/7/19,,Tiempo del Centro
38748,GUA,,,0,1/7/19,,Tiempo del Centro
38749,GUA,,,0,1/7/19,,Tiempo del Centro
38750,GUA,002,,0,1/7/19,,Tiempo del Centro
38751,GUA,,,0,1/7/19,,Tiempo del Centro
38752,GUA,,,0,1/7/19,,Tiempo del Centro
38753,GUA,002,,0,1/7/19,,Tiempo del Centro
38754,GUA,002,,0,1/7/19,,Tiempo del Centro
38755,GUA,002,,0,1/7/19,,Tiempo del Centro
38756,GUA,002,,0,1/7/19,,Tiempo del Centro
38757,GUA,002,,0,1/7/19,,Tiempo del Centro
38758,GUA,002,,0,1/7/19,,Tiempo del Centro
38759,GUA,,,0,1/7/19,,Tiempo del Centro
38760,GUA,002,,0,1/7/19,,Tiempo del Centro
38761,GUA,,,0,1/7/19,,Tiempo del Centro
38762,GUA,,,0,1/7/19,,Tiempo del Centro
38763,GUA,002,,0,1/7/19,,Tiempo del Centro
38764,GUA,002,,0,1/7/19,,Tiempo del Centro
38765,GUA,002,,0,1/7/19,,Tiempo del Centro
38766,GUA,002,,0,1/7/19,,Tiempo del Centro
38767,GUA,002,,0,1/7/19,,Tiempo del Centro
38768,GUA,,,0,1/7/19,,Tiempo del Centro
38769,GUA,,,0,1/7/19,,Tiempo del Centro
38770,GUA,002,,0,1/7/19,,Tiempo del Centro
38771,GUA,,,0,1/7/19,,Tiempo del Centro
38772,GUA,,,0,1/7/19,,Tiempo del Centro
38773,GUA,002,,0,1/7/19,,Tiempo del Centro
38774,GUA,002,,0,1/7/19,,Tiempo del Centro
38775,GUA,002,,0,1/7/19,,Tiempo del Centro
38776,GUA,002,,0,1/7/19,,Tiempo del Centro
38777,GUA,002,,0,1/7/19,,Tiempo del Centro
38778,GUA,,,0,1/7/19,,Tiempo del Centro
38779,GUA,,,0,1/7/19,,Tiempo del Centro
38780,GUA,002,,0,1/7/19,,Tiempo del Centro
38781,GUA,,,0,1/7/19,,Tiempo del Centro
38782,GUA,,,0,1/7/19,,Tiempo del Centro
38783,GUA,002,,0,1/7/19,,Tiempo del Centro
38784,GUA,002,,0,1/7/19,,Tiempo del Centro
38785,GUA,002,,0,1/7/19,,Tiempo del Centro
38786,GUA,002,,0,1/7/19,,Tiempo del Centro
38787,GUA,002,,0,1/7/19,,Tiempo del Centro
38788,GUA,,,0,1/7/19,,Tiempo del Centro
38789,GUA,,,0,1/7/19,,Tiempo del Centro
38790,GUA,038,15,0,1/7/19,,Tiempo del Centro
38791,GUA,,,0,1/7/19,,Tiempo del Centro
38792,GUA,,,0,1/7/19,,Tiempo del Centro
38793,GUA,038,15,0,1/7/19,,Tiempo del Centro
38794,GUA,038,15,0,1/7/19,,Tiempo del Centro
38795,GUA,038,,0,1/7/19,,Tiempo del Centro
38796,GUA,038,,0,1/7/19,,Tiempo del Centro
38797,GUA,038,,0,1/7/19,,Tiempo del Centro
38798,GUA,038,,0,1/7/19,,Tiempo del Centro
38799,GUA,,,0,1/7/19,,Tiempo del Centro
38800,GUA,021,08,0,1/7/19,,Tiempo del Centro
38801,GUA,,,0,1/7/19,,Tiempo del Centro
38802,GUA,,,0,1/7/19,,Tiempo del Centro
38803,GUA,,,0,1/7/19,,Tiempo del Centro
38804,GUA,,,0,1/7/19,,Tiempo del Centro
38805,GUA,,,0,1/7/19,,Tiempo del Centro
38806,GUA,,,0,1/7/19,,Tiempo del Centro
38807,GUA,,,0,1/7/19,,Tiempo del Centro
38808,GUA,,,0,1/7/19,,Tiempo del Centro
38809,GUA,,,0,1/7/19,,Tiempo del Centro
38810,GUA,021,08,0,1/7/19,,Tiempo del Centro
38811,GUA,,,0,1/7/19,,Tiempo del Centro
38812,GUA,,,0,1/7/19,,Tiempo del Centro
38813,GUA,,,0,1/7/19,,Tiempo del Centro
38814,GUA,,,0,1/7/19,,Tiempo del Centro
38815,GUA,,,0,1/7/19,,Tiempo del Centro
38816,GUA,,,0,1/7/19,,Tiempo del Centro
38817,GUA,021,08,0,1/7/19,,Tiempo del Centro
38818,GUA,,,0,1/7/19,,Tiempo del Centro
38819,GUA,,,0,1/7/19,,Tiempo del Centro
38820,GUA,021,08,0,1/7/19,,Tiempo del Centro
38821,GUA,,,0,1/7/19,,Tiempo del Centro
38822,GUA,,,0,1/7/19,,Tiempo del Centro
38823,GUA,021,08,0,1/7/19,,Tiempo del Centro
38824,GUA,,,0,1/7/19,,Tiempo del Centro
38825,GUA,021,08,0,1/7/19,,Tiempo del Centro
38826,GUA,021,08,0,1/7/19,,Tiempo del Centro
38827,GUA,021,08,0,1/7/19,,Tiempo del Centro
38828,GUA,,,0,1/7/19,,Tiempo del Centro
38829,GUA,,,0,1/7/19,,Tiempo del Centro
38830,GUA,021,08,0,1/7/19,,Tiempo del Centro
38831,GUA,,,0,1/7/19,,Tiempo del Centro
38832,GUA,,,0,1/7/19,,Tiempo del Centro
38833,GUA,021,08,0,1/7/19,,Tiempo del Centro
38834,GUA,021,08,0,1/7/19,,Tiempo del Centro
38835,GUA,021,08,0,1/7/19,,Tiempo del Centro
38836,GUA,021,08,0,1/7/19,,Tiempo del Centro
38837,GUA,021,08,0,1/7/19,,Tiempo del Centro
38838,GUA,021,08,0,1/7/19,,Tiempo del Centro
38839,GUA,021,08,0,1/7/19,,Tiempo del Centro
38840,GUA,021,08,0,1/7/19,,Tiempo del Centro
38841,GUA,,,0,1/7/19,,Tiempo del Centro
38842,GUA,,,0,1/7/19,,Tiempo del Centro
38843,GUA,,,0,1/7/19,,Tiempo del Centro
38844,GUA,021,08,0,1/7/19,,Tiempo del Centro
38845,GUA,021,08,0,1/7/19,,Tiempo del Centro
38846,GUA,,,0,1/7/19,,Tiempo del Centro
38847,GUA,,,0,1/7/19,,Tiempo del Centro
38848,GUA,021,08,0,1/7/19,,Tiempo del Centro
38849,GUA,,,0,1/7/19,,Tiempo del Centro
38850,GUA,021,08,0,1/7/19,,Tiempo del Centro
38851,GUA,,,0,1/7/19,,Tiempo del Centro
38852,GUA,,,0,1/7/19,,Tiempo del Centro
38853,GUA,021,08,0,1/7/19,,Tiempo del Centro
38854,GUA,021,08,0,1/7/19,,Tiempo del Centro
38855,GUA,021,08,0,1/7/19,,Tiempo del Centro
38856,GUA,,,0,1/7/19,,Tiempo del Centro
38857,GUA,,,0,1/7/19,,Tiempo del Centro
38858,GUA,,,0,1/7/19,,Tiempo del Centro
38859,GUA,,,0,1/7/19,,Tiempo del Centro
38860,GUA,021,08,0,1/7/19,,Tiempo del Centro
38861,GUA,,,0,1/7/19,,Tiempo del Centro
38862,GUA,,,0,1/7/19,,Tiempo del Centro
38863,GUA,021,08,0,1/7/19,,Tiempo del Centro
38864,GUA,021,08,0,1/7/19,,Tiempo del Centro
38865,GUA,021,08,0,1/7/19,,Tiempo del Centro
38866,GUA,021,08,0,1/7/19,,Tiempo del Centro
38867,GUA,021,08,0,1/7/19,,Tiempo del Centro
38868,GUA,021,08,0,1/7/19,,Tiempo del Centro
38869,GUA,,,0,1/7/19,,Tiempo del Centro
38870,GUA,021,08,0,1/7/19,,Tiempo del Centro
38871,GUA,,,0,1/7/19,,Tiempo del Centro
38872,GUA,,,0,1/7/19,,Tiempo del Centro
38873,GUA,021,08,0,1/7/19,,Tiempo del Centro
38874,GUA,021,08,0,1/7/19,,Tiempo del Centro
38875,GUA,,,0,1/7/19,,Tiempo del Centro
38876,GUA,,,0,1/7/19,,Tiempo del Centro
38877,GUA,,,0,1/7/19,,Tiempo del Centro
38878,GUA,,,0,1/7/19,,Tiempo del Centro
38879,GUA,,,0,1/7/19,,Tiempo del Centro
38880,GUA,021,08,0,1/7/19,,Tiempo del Centro
38881,GUA,,,0,1/7/19,,Tiempo del Centro
38882,GUA,,,0,1/7/19,,Tiempo del Centro
38883,GUA,,,0,1/7/19,,Tiempo del Centro
38884,GUA,,,0,1/7/19,,Tiempo del Centro
